MolWt,LogP,HBD,HBA,TPSA,RotatableBonds,AromaticRings,HeavyAtomCount,NumRings,FractionCSP3,NumHeteroatoms,MolRefractivity,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,BalabanJ,BertzCT
248.71700000000004,2.5238000000000005,2,4,77.82,2,2,17,2,0.16666666666666666,5,70.68080000000002,88,0,0.22172679395169156,-0.38300675062549666,2.6135116574993575,536.9470467453647
324.4240000000001,3.1732000000000014,1,4,45.59,4,2,24,5,0.45,4,95.02680000000007,126,0,0.11912444576873175,-0.4967429396078586,1.6870853618182944,760.3873010425311
603.6290000000002,-1.3569999999999973,10,12,269.0,6,1,43,4,0.5,15,150.48499999999993,234,0,0.25815909843310264,-0.5096506201375093,1.939609329281807,1509.7234427844999
626.795,3.7338000000000013,5,7,155.08999999999997,13,2,45,2,0.5294117647058824,11,172.3445999999996,248,0,0.40702269417551545,-0.4528702354117826,2.405638513147249,1242.6879481539265
726.9810000000001,4.066600000000005,4,9,140.67,14,2,51,6,0.6666666666666666,12,197.49379999999937,282,0,0.23728065446437868,-0.38963522535116846,1.202645041200274,1536.280581218946
236.23100000000002,0.20180000000000003,2,6,93.29,2,2,17,3,0.5,7,57.217600000000026,90,0,0.24243874697318593,-0.4916038490324855,1.9870447319479303,541.3305738992902
393.74800000000005,4.3027000000000015,2,3,58.56,2,2,27,4,0.21052631578947367,8,91.12250000000002,138,0,0.43691511251287823,-0.42287237453145854,2.0191540231990586,1026.835548835396
607.7920000000004,3.9556400000000025,4,6,133.82999999999998,16,2,44,3,0.5428571428571428,9,170.06689999999966,240,0,0.2577554981263258,-0.4832294652831229,1.7580054195722927,1207.9744729744632
502.6110000000003,2.6725000000000003,5,6,113.26,9,3,37,5,0.36666666666666664,7,141.44289999999992,194,0,0.2236177333654291,-0.5079534892178759,1.3092015110019133,1233.651199083902
224.21599999999998,-0.7090799999999999,2,4,84.32,2,1,16,2,0.4,6,56.19550000000001,86,0,0.3302251957056653,-0.3933303909580823,2.3618874941980867,528.3559464826387
267.245,-0.19628000000000012,2,5,133.07999999999998,3,1,19,2,0.6,9,64.60650000000003,102,0,0.3299584893561765,-0.3936655723867071,2.3418569370217903,629.5425620141572
358.26900000000006,3.2646000000000024,1,3,58.36000000000001,9,2,23,2,0.5,7,94.94080000000005,126,0,0.30285352211122085,-0.48123024048278235,2.231666831886118,666.6342547455638
519.5040000000002,5.6799000000000035,2,6,98.78000000000002,8,4,38,5,0.17857142857142858,10,136.64739999999992,194,0,0.23966298730900742,-0.4928420414966744,1.3085601992018105,1538.052719683611
273.248,-0.3299999999999998,2,5,109.57,1,1,20,3,0.23076923076923078,7,67.5261,102,0,0.2638967937161167,-0.39805974331043903,1.999964759030486,667.5801566907198
452.5440000000002,3.1283399999999997,4,8,165.56,5,4,32,4,0.23809523809523808,11,123.98800000000001,166,0,0.2378871603333927,-0.3677749374533988,1.9569184453919486,1443.9595902656024
464.83100000000013,5.549700000000003,3,4,92.35000000000001,5,3,32,3,0.09523809523809523,11,113.2386,166,0,0.41741842768680637,-0.45723690229449804,1.6244376001208218,1137.8789445127009
194.154,-2.078099999999999,1,5,108.17000000000002,1,2,14,2,0.16666666666666666,8,44.5409,72,0,0.35219496446941617,-0.364134749518251,2.906324847582418,567.1956839082804
333.345,-2.5726799999999965,0,5,87.37,4,2,22,2,0.3076923076923077,9,78.71420000000003,114,0,1.0,-0.7465744462506154,2.4199984267260675e-06,811.8010152355423
282.221,3.542200000000001,2,3,62.22,3,2,20,2,0.07692307692307693,7,65.923,104,0,0.4159855115665516,-0.4775405370390114,2.337930511639871,641.5085495074974
308.315,2.7586000000000013,1,5,98.54,5,2,21,2,0.07692307692307693,8,78.07890000000003,110,0,0.27281464580761494,-0.4548987861020555,2.4291766926242557,759.3860166888998
222.251,-0.8561000000000003,2,6,115.03999999999999,2,1,13,1,0.25,9,45.58590000000001,72,0,0.2668537466795803,-0.3007462541560122,2.938691458826851,422.35246826398924
263.793,3.959800000000002,0,2,3.24,2,2,17,3,0.2857142857142857,3,73.58900000000004,88,0,0.04505297260104157,-0.2943775234430562,1.741225139957795,520.445691001938
560.6930000000002,0.9221000000000046,6,9,205.84,23,0,39,0,0.8,14,141.26729999999998,226,0,0.2459286297044533,-0.3560941860761987,0.0,739.3513782599549
398.4000000000001,3.7016000000000013,3,7,141.31,6,3,28,3,0.0,10,100.7296,142,0,0.33905109012991247,-0.5070501087087479,1.7658464964858716,1130.3973704840953
345.4240000000001,2.8997400000000013,1,5,77.10000000000001,5,3,24,3,0.29411764705882354,7,93.02110000000005,126,0,0.19730311802166278,-0.49668356234297695,1.900572833941512,920.8299213789109
383.3760000000001,2.8843000000000005,1,6,86.33,7,3,26,3,0.25,10,90.17910000000002,138,0,0.3870332239652658,-0.49273540487401074,1.8625541543479762,948.3895976070245
361.37300000000005,1.5439999999999998,1,5,75.00999999999999,2,2,26,4,0.4444444444444444,8,95.04130000000004,138,0,0.340723138098498,-0.4869169906040939,2.004088915400979,963.2881482992597
319.336,1.2683,2,4,74.57000000000001,3,2,23,3,0.375,7,85.88200000000003,122,0,0.34072285060215646,-0.4774970240990653,2.243584852361737,825.4107594006955
401.4380000000002,2.3705000000000007,2,5,83.80000000000001,4,2,29,5,0.5238095238095238,8,106.67600000000004,154,0,0.34072311785880266,-0.49223833745403334,1.7290816820456323,1048.2978600921988
375.40000000000015,1.9804,2,5,83.80000000000001,4,2,27,4,0.47368421052631576,8,99.62600000000003,144,0,0.34072311785880266,-0.4922383334796481,2.0312285638536896,983.3041997140859
249.096,-1.2731999999999999,6,4,161.30999999999997,5,0,14,0,1.0,10,47.32640000000002,86,0,0.3689345258900846,-0.3675233311983124,0.0,257.41438217180246
283.113,-0.3744000000000002,5,4,148.18,4,1,17,1,0.2857142857142857,10,56.979000000000035,96,0,0.3692984495970306,-0.3672694624845192,3.2024805503253835,456.2553939471819
333.258,0.8900999999999999,5,4,138.53,10,0,20,0,1.0,10,75.29400000000003,122,0,0.36893358690276673,-0.3675239649261929,0.0,355.80239659831693
375.87100000000015,4.425600000000004,1,3,40.540000000000006,6,2,26,3,0.38095238095238093,5,100.98730000000005,138,0,0.16242475251779714,-0.38506878637379266,1.4445792101332056,737.611323693879
209.92199999999997,-14.240600000000004,1,7,140.62,5,0,16,0,0.5,10,29.204799999999995,74,0,1.0,-0.5500418155619469,0.0,238.5067183824432
183.251,1.0321999999999998,0,3,29.54,1,0,13,2,0.9,3,49.31300000000004,74,0,0.3097486753931996,-0.4687484981653736,2.0959221737914544,216.97028536558318
149.237,1.837,1,1,12.03,3,1,11,1,0.4,1,48.66770000000003,60,0,0.0076097294978345114,-0.31694609866443224,2.508120077819107,193.2875676035994
371.4330000000001,2.1129999999999995,0,6,65.07,2,0,27,5,0.6190476190476191,6,96.42200000000005,144,0,0.30729884472600305,-0.4555036524070443,1.6059671433831604,783.4414718993218
304.25399999999996,1.1862999999999995,5,7,127.45000000000002,1,2,22,3,0.13333333333333333,7,73.24950000000001,114,0,0.2024435763927973,-0.5076785668317747,2.0823933247037365,768.7265466155635
432.3810000000001,0.09169999999999934,7,10,181.04999999999998,3,3,31,4,0.2857142857142857,10,105.63460000000002,164,0,0.19672429682559076,-0.5079662131563947,1.8764151906715916,1167.479385593846
448.3800000000001,-0.20270000000000032,8,11,201.27999999999997,3,3,32,4,0.2857142857142857,11,107.2994,170,0,0.19659208577557855,-0.5072794892589346,1.8583496297825715,1232.6234916612862
466.4420000000002,2.6989000000000014,5,9,145.91,4,3,34,5,0.24,9,117.77450000000002,176,0,0.20244355676617165,-0.5076785668317748,1.5009516299646946,1285.6182190181241
256.257,2.699500000000001,3,4,77.76,3,2,19,2,0.0,4,71.24290000000002,96,0,0.18907488027384378,-0.507966250779788,2.184653520912675,627.0938758768984
268.268,3.1742000000000017,1,4,59.67,2,3,20,3,0.0625,4,76.13680000000002,100,0,0.19999292279513928,-0.507821985322328,2.183645225925827,815.9947509008107
284.267,2.8798000000000012,2,5,79.9,2,3,21,3,0.0625,5,77.80160000000001,106,0,0.20375050287187896,-0.5076781707019543,2.239747927809188,862.2099982883233
320.253,0.8919000000000001,6,8,147.68,1,2,23,3,0.13333333333333333,8,74.9143,120,0,0.20244359759343497,-0.5076785668317745,2.1085344270154884,790.3595551112803
304.254,2.2471999999999994,6,7,130.61,1,2,22,3,0.06666666666666667,7,75.1828,114,0,0.1997773167825412,-0.5079454536709037,2.084847855018941,771.7133515138564
272.256,2.8360000000000003,4,5,90.15,1,2,20,3,0.06666666666666667,5,71.85320000000003,102,0,0.18018746340849315,-0.5079666030479025,2.041574681894013,688.1552153407408
288.255,2.5416,5,6,110.38000000000001,1,2,21,3,0.06666666666666667,6,73.51800000000001,108,0,0.18032151814007585,-0.5079454744717833,2.0575929788977767,750.0693290821671
392.5800000000002,4.477900000000004,3,3,77.76,4,0,28,4,0.9583333333333334,4,108.64740000000008,160,0,0.3028502566661952,-0.4812302620821329,1.5548220176091474,605.412568486979
490.7250000000005,5.112600000000005,4,4,97.99,2,0,35,5,0.9666666666666667,5,135.4372,200,0,0.30943348806911614,-0.48081378284549714,1.5691722728753303,874.808169622677
496.6880000000004,5.757700000000006,2,4,91.67,1,0,36,5,0.7741935483870968,5,137.98459999999994,198,0,0.30703588389054864,-0.4810009121589476,1.7566152163602398,1098.2451117642536
372.63700000000017,7.1427000000000085,1,1,20.23,0,0,27,4,0.9230769230769231,1,114.5058000000001,154,0,0.05937485963005116,-0.39256200786718104,1.706114768162241,640.5942811571969
410.73000000000025,10.60499999999999,0,0,0.0,15,0,30,0,0.6,0,140.05999999999995,170,0,-0.0288251916899103,-0.08557122401572562,0.0,577.5257954347983
191.252,-0.01600000000000018,2,4,55.4,4,0,12,0,0.7142857142857143,5,48.09070000000003,70,0,0.32898259145579484,-0.46443655376867465,0.0,172.0344235629434
384.41800000000006,-1.4370999999999983,5,10,182.62999999999997,7,2,26,3,0.5714285714285714,12,93.21220000000002,142,0,0.3199991992045901,-0.48008606933062276,1.638365324236696,788.2731733035782
530.7900000000005,8.904860000000003,1,4,72.83000000000001,16,1,38,2,0.7575757575757576,5,155.23079999999973,216,0,0.3112902406802159,-0.4869789887349418,1.8671985345380748,934.0479794346675
338.444,3.4623000000000026,1,5,72.83000000000001,12,0,24,1,0.6842105263157895,5,92.39680000000006,136,0,0.22750131786891598,-0.4894991433024405,2.409195434858079,501.8865367446879
123.155,0.69372,0,1,22.0,0,1,9,1,0.2857142857142857,2,36.42,48,0,0.24975638797349126,-0.31834307780151994,3.3391396922427217,261.8638153331315
583.729,7.464100000000008,0,4,52.6,16,3,42,4,0.35135135135135137,5,175.3259999999994,220,0,0.22750131786891598,-0.4894991433024405,1.2660796272267159,1280.373845602109
470.7850000000005,11.103299999999988,0,0,0.0,8,0,35,2,0.4857142857142857,0,158.4949999999997,190,0,-0.010398601996155476,-0.06957434981437803,1.9311684105989109,1015.9093270268314
502.7830000000003,9.044900000000002,2,2,40.46,8,0,37,2,0.4857142857142857,2,161.27459999999968,202,0,0.05852665585112092,-0.39276353474490433,1.9521538854252112,1090.0848338153621
354.4460000000001,5.165600000000004,2,2,74.6,9,0,26,0,0.18181818181818182,4,106.85960000000007,138,0,0.3280688057099827,-0.4780737395396536,0.0,736.1039370616479
310.30500000000006,2.6560000000000006,0,5,46.150000000000006,0,2,23,6,0.3333333333333333,5,79.77900000000004,116,0,0.23080739377739642,-0.49248972981900196,1.4438429762595326,830.4019247901484
138.12199999999999,1.1208999999999998,1,3,38.69,0,1,10,2,0.14285714285714285,3,34.2298,52,0,0.23080373746429392,-0.5078182199238754,2.5226248626113557,257.0281739221536
168.19199999999998,1.0210999999999997,3,3,60.69,2,1,12,1,0.3333333333333333,3,45.156400000000026,66,0,0.15716385769350924,-0.5042598930662143,2.82249116606146,268.47619977022697
226.22799999999998,0.5433999999999999,1,5,72.83000000000001,3,0,16,1,0.45454545454545453,5,55.11880000000003,88,0,0.33698802532389577,-0.4681649996366743,3.061220433769038,342.28408492557605
294.391,3.2338000000000022,2,4,66.76,10,1,21,1,0.5882352941176471,4,82.75260000000004,118,0,0.16024904866026876,-0.5042546045039152,2.3530309260209337,442.41629034609747
276.376,4.039000000000003,1,3,46.53,9,1,20,1,0.47058823529411764,3,81.26880000000004,110,0,0.16024905032780168,-0.5042546045038995,2.3689449341042184,449.548380464488
294.391,4.313100000000002,2,4,74.6,10,0,21,1,0.6470588235294118,4,82.22460000000005,118,0,0.22676243090061604,-0.5040161160242443,2.190853628390435,432.07106195578115
188.182,1.7175,1,3,54.37,0,1,14,2,0.09090909090909091,3,50.52480000000002,70,0,0.19020750505682266,-0.5071594928145706,2.750990748091934,469.4210300141994
258.273,2.7595000000000014,2,4,74.6,2,1,19,2,0.2,4,70.56360000000001,98,0,0.1935759085038613,-0.5071545926978543,2.5294383265154474,631.7908139740715
168.19599999999997,0.046620000000000106,3,4,79.37,2,1,12,1,0.375,4,44.45300000000002,66,0,0.14111237352615844,-0.5056989445194213,3.2532934621839313,286.6315037707288
460.42400000000015,-0.12685999999999964,2,8,134.8,9,2,30,2,0.2631578947368421,11,109.95070000000004,156,0,1.0,-0.8360142151755564,4.4999938241337556e-06,955.5408591230025
320.42900000000003,4.658620000000005,2,4,58.92,7,1,23,1,0.47368421052631576,4,93.73860000000005,128,0,0.20682293151630504,-0.5039628062166136,3.050270317675879,608.5310071011372
276.71900000000005,3.146200000000002,3,3,60.69,0,2,19,3,0.2,4,73.10240000000002,98,0,0.17631173510290352,-0.5079560304400433,2.152126448406243,664.9256422008998
180.16699999999997,-1.0397000000000005,1,3,72.68,0,2,13,2,0.2857142857142857,6,46.57570000000001,68,0,0.3317032473983392,-0.33872132070702,3.21185381303522,574.1705593822572
558.9380000000003,10.839599999999988,2,4,40.46,5,2,38,2,0.6470588235294118,4,172.24759999999955,214,0,0.12254259634082731,-0.5073406775187238,2.5754919454521885,997.4182665805298
225.20799999999997,-1.3318000000000003,3,6,119.04999999999998,4,2,16,2,0.375,8,55.59890000000001,86,0,0.2799857321708005,-0.3939786739601539,2.3607877514506095,546.0876253223264
239.315,1.3059999999999998,4,4,72.72,4,1,17,1,0.5384615384615384,4,66.74510000000004,96,0,0.12060718497834182,-0.5075837293484645,2.7202058661391737,371.41759115181975
576.7090000000004,1.9592000000000003,10,10,220.03999999999996,8,2,39,2,0.5384615384615384,13,147.66759999999996,224,0,0.3943465294963554,-0.5075837293484645,6.319785948922288e-07,1031.1969739659537
136.114,-0.35380000000000006,2,3,74.43,0,2,10,2,0.0,5,34.5094,50,0,0.2613256010820124,-0.3124575920541825,3.0929120500200673,400.94019739120694
308.77200000000005,3.5801200000000017,0,3,43.07,1,3,22,4,0.11764705882352941,5,86.89100000000002,108,0,0.15887442374152158,-0.2809619790225386,2.0133815691934758,880.9295253951269
567.0600000000002,3.199600000000002,3,9,154.25,9,2,38,3,0.3076923076923077,12,141.83369999999985,206,0,0.33634453534939074,-0.4655800511614499,4.2342852967976166e-07,1293.3362339674748
365.4110000000001,0.023700000000000443,4,6,132.96,4,1,25,3,0.4375,9,90.69370000000004,134,0,0.32739938470277585,-0.5079666252286738,1.7043464837064854,735.7906646381692
459.5060000000003,2.699600000000001,1,5,110.75999999999999,5,3,34,5,0.28,9,126.66040000000002,174,0,0.2768288967031389,-0.49676586634876047,1.490393719188536,1263.7081799817347
266.34099999999995,0.45210000000000006,3,4,84.57999999999998,8,1,19,1,0.5,5,73.98090000000003,106,0,0.22133904270124447,-0.49084910947086335,2.346203475304779,390.18247960279086
1155.362,9.577000000000004,6,10,229.23999999999998,24,8,83,8,0.2727272727272727,17,314.98960000000045,428,0,2.0,-0.5500681033741586,2.6340134696032885e-07,3169.0819529792857
277.269,1.1457999999999997,1,7,115.41999999999999,3,3,19,3,0.1111111111111111,10,65.66910000000001,96,0,0.3958381246344441,-0.3577269778122726,2.083457965754208,764.8623146411958
785.0260000000001,0.2513000000000068,5,14,243.08,7,0,54,3,0.9736842105263158,16,201.40659999999943,322,0,0.3111884259366843,-0.45893581612486206,7.289987410259867e-06,1147.3572485059246
766.9700000000001,4.443600000000004,6,12,194.5,26,2,54,2,0.6,14,208.06459999999933,308,0,0.3280658637591418,-0.49084908877218847,8.671037544283663e-07,1142.9716032045771
384.24500000000006,0.36059999999999964,4,6,124.44000000000001,9,2,28,2,0.3684210526315789,9,105.00950000000005,148,0,0.47496471226850623,-0.42573609528653666,2.1619332305440584,759.0436469670761
100.08600000000001,-2.8278,0,3,63.19,0,0,5,0,0.0,4,11.149999999999999,24,0,2.0,-0.6523038539350137,0.0,29.87430298092722
444.52400000000017,2.968320000000001,4,6,90.15,5,3,31,4,0.3333333333333333,7,116.41820000000001,164,0,0.12275168795575833,-0.3935681790720678,1.566773746830888,1032.7038518751228
371.24999999999994,-2.0220000000000002,2,6,150.26,2,0,13,1,0.6666666666666666,7,36.34220000000001,80,0,2.0,-0.549140963363119,-3.3333331266666795e-07,177.07327308821522
406.482,3.738000000000002,3,5,75.74000000000001,10,4,30,4,0.25,6,118.66520000000004,156,0,0.16071263981470665,-0.49287002121803886,1.2575379884643594,1108.7174439193616
480.5720000000003,-1.2798999999999958,2,10,150.04000000000002,7,1,32,4,0.5263157894736842,13,117.14750000000001,172,0,0.27586346921369653,-0.5431910945404141,1.5176052615549813,1015.6016584020563
571.5090000000002,-3.344099999999996,3,9,178.70999999999998,7,1,35,4,0.5263157894736842,16,130.63810000000004,196,0,0.35235923672557373,-1.0,2.0416655272066793e-06,1029.22642946524
554.592,-1.6112999999999973,4,13,214.95999999999998,8,2,36,4,0.3333333333333333,18,130.57960000000003,190,0,0.3521585021831158,-0.4765606782787246,1.5118461639350005,1428.1226692899504
598.556,-9.308900000000008,2,14,216.10000000000002,8,2,38,4,0.3333333333333333,20,126.92010000000002,190,0,1.0,-0.5539015789066345,2.5349973581591006e-06,1439.4266147488834
347.3960000000001,0.4449000000000012,3,5,112.73,4,1,24,3,0.3125,8,88.72890000000004,126,0,0.352114880680069,-0.4765611911664806,1.7144846348891032,734.097887887709
385.82300000000015,1.1804,2,4,106.07,3,2,26,4,0.4117647058823529,9,99.34080000000004,142,0,0.3407230786793809,-0.4774970228339016,1.2149995215751988e-06,891.6874770533959
415.4690000000003,1.1621999999999997,3,6,89.84,5,2,30,5,0.5238095238095238,9,111.59270000000008,160,0,0.3407230786793809,-0.4774970228339016,1.4582225332855667,1045.0940776466975
300.04600000000005,1.7004999999999997,2,2,70.0,0,0,5,0,0.0,5,21.750200000000007,40,0,,,0.0,7.609640474436813
324.39900000000006,3.812980000000003,0,3,36.26,5,2,24,3,0.35,4,90.91400000000006,124,0,0.12273124998647017,-0.36083984954317194,2.018403095211889,764.1985832338869
405.31100000000015,4.390880000000004,0,3,36.26,5,2,25,3,0.35,5,101.23600000000003,132,0,0.12273124998647017,-0.36083984954317194,2.2533313596462586e-06,770.2558879609472
315.716,3.037700000000001,1,4,84.6,2,2,22,3,0.06666666666666667,7,83.6841,110,0,0.2697570973628335,-0.32383342583259583,2.2335991802431643,817.4300132341527
230.09799999999998,2.3644999999999996,2,3,36.42,1,1,14,2,0.2222222222222222,5,60.38940000000001,74,0,0.19550187313429807,-0.3542539915323884,2.2296355832661514,356.0698580865507
321.829,3.6739000000000024,0,4,29.54,3,2,21,3,0.3125,5,84.64200000000004,110,0,0.32730142953770475,-0.46758616603239045,1.9432242287829182,655.2314628845675
419.9080000000001,3.0211000000000006,2,6,104.14,3,2,26,3,0.3125,10,98.81940000000006,142,0,0.3943465294963554,-0.46758616603239045,4.311427991161922e-07,859.1298520208281
275.39500000000004,4.553800000000004,0,1,3.24,3,2,21,3,0.2,1,92.06200000000005,106,0,0.0010137663488536336,-0.3090916887352674,2.1007180530682668,640.9895318364919
261.089,1.884,1,2,41.57000000000001,5,0,14,1,1.0,7,59.19120000000003,84,0,0.34298368909486027,-0.30596634526037897,2.5822640284816734,201.8664756744443
1202.634999999999,3.2690000000000046,5,12,278.8,15,0,85,1,0.7903225806451613,23,328.4446000000004,486,0,0.24564364922042153,-0.3901264861786781,4.320268725023782,2325.0756756660257
627.7460000000003,5.812270000000005,3,9,151.52999999999997,15,4,46,4,0.35294117647058826,12,177.10059999999953,242,0,0.4123007300207133,-0.4659201434560121,1.381874328659078,1637.1617365278403
723.8530000000004,5.316270000000005,4,11,205.89999999999995,15,4,51,4,0.37142857142857144,16,194.57319999999953,274,0,0.4123007300207133,-0.4659201434560121,1.3100207877355108e-06,1873.3579027313144
408.87800000000004,1.8443999999999996,4,6,99.38000000000001,6,2,28,3,0.42857142857142855,7,104.58920000000002,152,0,0.11878970901804975,-0.4938897613729476,1.8229182228378968,778.9653170535856
392.4670000000002,1.8957000000000002,3,5,94.83,2,0,28,4,0.7272727272727273,6,99.94440000000004,154,0,0.18990619222686997,-0.38971241585597655,1.83769187946728,804.7488254884713
369.3680000000001,3.515220000000001,1,4,67.87,5,3,25,3,0.25,9,86.73010000000004,132,0,0.42206668697404903,-0.4837237179983507,1.7863456398048545,891.3740944072265
284.74600000000004,3.153800000000002,0,2,32.67,1,2,20,3,0.125,4,81.81000000000004,100,0,0.2479172797428264,-0.31319991842941763,2.229963444415006,694.8779897536325
296.153,4.364100000000001,2,2,49.33,4,2,19,2,0.07142857142857142,5,77.52650000000003,98,0,0.30739587692442316,-0.4809852135804913,2.3558879442321037,593.8950014443018
318.135,0.03339999999999904,1,3,52.16,4,2,20,2,0.07142857142857142,6,74.89770000000003,98,0,1.0,-0.5498048198510157,1.9999988342507e-06,599.6229405866209
780.9490000000002,2.218100000000003,6,14,203.05999999999997,7,0,55,8,0.926829268292683,14,192.61079999999941,312,0,0.3306610137508224,-0.4579796474063008,0.8374981988041249,1409.0037418555946
291.822,3.776000000000004,0,2,12.47,6,2,20,2,0.29411764705882354,3,86.48100000000005,108,0,0.10759604464030843,-0.36745986260344343,1.9999987060008734e-06,433.36338173302374
444.44000000000017,-0.5041999999999991,6,9,181.62,2,1,32,4,0.4090909090909091,10,110.34540000000001,170,0,0.255449921319885,-0.5077354226977497,2.067670622130204,1136.740039291983
1025.8860000000002,-0.9908999999999948,13,19,414.97,4,2,70,8,0.43478260869565216,24,251.56039999999967,384,0,0.255449921319885,-0.5077354226977497,3.369520710834173e-07,2486.939234134782
333.88399999999996,5.052700000000004,1,3,21.259999999999998,6,3,22,3,0.2222222222222222,4,97.42770000000004,116,0,0.13404433011018987,-0.4842004762157794,1.763332067439829e-06,693.8883548644538
723.7250000000001,2.5179,4,15,233.84999999999997,13,4,49,5,0.4482758620689655,20,179.97279999999964,266,0,0.3513508746598313,-0.4618040992336571,2.810757303601331e-07,1815.5701516153172
882.7710000000001,2.2924000000000024,5,22,350.41,17,3,59,4,0.5161290322580645,28,200.79669999999962,328,0,0.5101648858156085,-0.4780707501605797,4.0652071820688984e-07,1954.1146048176408
376.45300000000026,1.6046,2,5,95.94000000000001,9,1,27,2,0.55,7,100.15250000000007,148,0,0.32591549414003096,-0.479712131669052,2.0070366246242646,649.031972845491
396.6590000000001,7.641000000000008,1,1,20.23,5,0,29,3,0.7142857142857143,1,125.6418000000001,162,0,0.0583378675053035,-0.39277278874374866,1.7486149113663456,678.4273908657839
345.4240000000001,2.8997400000000004,1,5,77.1,5,3,24,3,0.29411764705882354,7,93.02110000000005,126,0,0.19730261195616636,-0.49668496917011706,1.900572833941512,920.8299213789109
713.137,4.676880000000004,0,10,150.82,10,6,49,6,0.29411764705882354,15,189.73479999999952,252,0,2.0,-0.49675973342735835,2.163199920887897e-07,2000.202425084851
958.2400000000001,6.197200000000008,3,14,204.65999999999994,9,0,68,4,0.7547169811320755,15,255.95639999999904,384,0,0.3286628053096986,-0.46009156218700614,1.6967953133822875,1809.0647202043683
409.4320000000001,4.888300000000004,2,3,60.77,6,3,30,4,0.20833333333333334,6,108.81760000000004,154,0,0.23264472265504002,-0.5079666233885607,1.546077089914234,1019.8265077961433
337.456,-0.7679999999999998,4,6,175.82999999999998,7,1,20,1,0.375,12,83.0924,112,0,0.3183666112666898,-0.38640179491470583,2.366985109789652,603.3416169759435
360.837,4.680000000000004,0,4,52.6,6,2,25,2,0.3,5,97.26150000000003,132,0,0.3496415386243388,-0.4761659134484587,2.099929247281439,746.2705504674376
336.47900000000004,4.136700000000004,0,2,23.550000000000004,6,2,25,3,0.4090909090909091,3,103.82700000000007,132,0,0.22645926389012458,-0.3092899180456462,1.5676321318584887,648.2421416714782
151.908,-1.3404999999999996,0,4,80.26,0,0,6,0,0.0,6,10.4746,38,0,2.0,-0.7587686166726576,0.0,90.7164928725825
345.792,4.856800000000004,1,2,21.259999999999998,6,2,23,2,0.29411764705882354,6,87.04670000000004,126,0,0.4159140545758245,-0.4856952913159903,2.644997733352013e-06,572.6423929278099
441.40400000000017,-0.04479999999999945,6,9,213.27999999999994,9,3,32,3,0.21052631578947367,13,111.89460000000004,166,0,0.3257212005941315,-0.4812292557834712,1.6218348411934933,1225.0586856369825
330.749,1.8907,3,5,122.63000000000001,5,2,21,2,0.08333333333333333,9,75.81920000000002,112,0,0.33734453280057997,-0.4775829717041931,2.406625749127726,771.1955159056122
171.23999999999992,1.3702999999999994,2,2,63.32000000000001,3,0,12,1,0.8888888888888888,3,46.82520000000003,70,0,0.3034555879594419,-0.48121457066033124,2.532630281022175,161.9114705065293
477.6030000000002,-3.327499999999993,8,12,199.72999999999996,7,0,33,3,1.0,12,119.93100000000005,194,0,0.18523178500525578,-0.3875623237582984,1.6847405069420804,631.8109458183088
1488.807000000001,-11.54519999999993,26,38,701.7700000000001,19,0,101,9,1.0,41,359.6308000000003,596,0,0.3943465294963554,-0.3875623237583222,2.3025542683825748e-07,2561.523394029259
445.54500000000024,2.0781199999999993,3,6,130.14999999999998,7,2,31,3,0.42857142857142855,10,114.97440000000005,166,0,0.3284098908522161,-0.35031779946173125,1.4808622529805018,1001.0705398115275
196.64100000000002,1.3372,2,4,63.83,1,2,13,2,0.0,5,54.596100000000014,68,0,0.17003337450292852,-0.30645386568112576,8.449998240667046e-07,398.77108911131114
428.5400000000001,4.777400000000004,1,5,87.13000000000001,7,3,32,5,0.4,7,123.75870000000002,164,0,0.25568094036868405,-0.29399063575638434,1.3836088791531862,1113.598605256763
229.261,-0.5941000000000001,2,6,90.36999999999999,2,1,15,2,0.5,7,56.36320000000001,82,0,0.35114912918772007,-0.3927583774368384,2.2042997522549417,408.3635221838066
270.21,3.2541200000000012,1,3,55.13,2,2,19,2,0.16666666666666666,7,60.63720000000001,100,0,0.41591206455654534,-0.36086761971604353,2.124666471103937,587.7671184973083
259.265,0.029799999999999882,2,4,92.5,1,1,19,3,0.3076923076923077,6,66.8996,98,0,0.25476612464901316,-0.39843034157265955,1.8979320736819343,596.796280171291
361.37300000000005,1.5439999999999998,1,5,75.00999999999999,2,2,26,4,0.4444444444444444,8,95.04130000000004,138,0,0.340723138098498,-0.4869169906040939,2.004088915400979,963.2881482992597
798.854,0.2265999999999998,2,5,95.61000000000001,5,2,25,2,0.13333333333333333,10,122.1772,128,0,1.0,-0.5484399482977963,3.1249970641695367e-06,757.0862034224033
405.49500000000023,1.2352000000000007,4,5,132.95999999999998,12,1,29,2,0.5714285714285714,8,108.38670000000006,160,0,0.3259154957391964,-0.4800804062983688,2.078694332523462,682.1539555768753
321.163,3.1013000000000015,2,3,61.69,1,2,21,3,0.06666666666666667,6,83.17950000000002,106,0,0.27571356890795357,-0.36413207782302554,2.26892535252096,759.0888790908208
422.9200000000001,4.2668000000000035,2,5,92.51,8,4,30,4,0.2727272727272727,8,115.9235,154,0,0.20478635218773186,-0.3900210969572443,1.6211679783418804,1105.3755176033308
